set,cluster,num_images
119,S119_cluster116,2
119,S119_cluster117,2
119,S119_cluster118,2
119,S119_cluster119,3
119,S119_cluster12,2
119,S119_cluster120,5
119,S119_cluster121,2
119,S119_cluster122,2
119,S119_cluster123,2
119,S119_cluster124,2
119,S119_cluster125,2
119,S119_cluster126,2
119,S119_cluster127,2
119,S119_cluster128,2
119,S119_cluster129,2
119,S119_cluster13,5
119,S119_cluster130,3
119,S119_cluster131,2
119,S119_cluster132,2
119,S119_cluster133,2
119,S119_cluster134,2
119,S119_cluster135,2
119,S119_cluster136,2
119,S119_cluster137,4
119,S119_cluster138,2
119,S119_cluster139,2
119,S119_cluster14,12
119,S119_cluster140,2
119,S119_cluster141,2
119,S119_cluster142,2
119,S119_cluster143,2
119,S119_cluster144,2
119,S119_cluster145,2
119,S119_cluster146,11
119,S119_cluster147,2
119,S119_cluster148,2
119,S119_cluster149,10
119,S119_cluster15,2
119,S119_cluster150,2
119,S119_cluster151,2
119,S119_cluster152,3
119,S119_cluster153,2
119,S119_cluster154,26
119,S119_cluster155,4
119,S119_cluster156,3
119,S119_cluster157,2
119,S119_cluster158,2
119,S119_cluster159,2
119,S119_cluster16,2
119,S119_cluster160,2
119,S119_cluster161,2
119,S119_cluster162,5
119,S119_cluster163,2
119,S119_cluster164,4
119,S119_cluster165,2
119,S119_cluster166,5
119,S119_cluster167,3
119,S119_cluster168,2
119,S119_cluster169,4
119,S119_cluster17,2
119,S119_cluster170,10
119,S119_cluster171,2
119,S119_cluster172,3
119,S119_cluster173,2
119,S119_cluster174,2
119,S119_cluster175,2
119,S119_cluster18,8
119,S119_cluster19,2
119,S119_cluster2,7
119,S119_cluster20,2
119,S119_cluster21,2
119,S119_cluster22,2
119,S119_cluster23,2
119,S119_cluster24,7
119,S119_cluster25,2
119,S119_cluster26,2
119,S119_cluster27,2
119,S119_cluster28,2
119,S119_cluster29,4
119,S119_cluster3,2
119,S119_cluster30,2
119,S119_cluster31,6
119,S119_cluster32,2
119,S119_cluster33,2
119,S119_cluster34,6
119,S119_cluster35,2
119,S119_cluster36,2
119,S119_cluster37,3
119,S119_cluster38,4
119,S119_cluster39,2
119,S119_cluster4,2
119,S119_cluster40,2
119,S119_cluster41,2
119,S119_cluster42,2
119,S119_cluster43,3
119,S119_cluster44,21
119,S119_cluster45,2
119,S119_cluster46,2
119,S119_cluster47,2
119,S119_cluster48,4
119,S119_cluster49,2
119,S119_cluster5,2
119,S119_cluster50,2
119,S119_cluster51,2
119,S119_cluster52,20
119,S119_cluster53,19
119,S119_cluster54,2
119,S119_cluster55,2
119,S119_cluster56,2
119,S119_cluster57,5
119,S119_cluster58,2
119,S119_cluster59,2
119,S119_cluster6,2
119,S119_cluster60,2
119,S119_cluster61,2
119,S119_cluster62,3
119,S119_cluster63,2
119,S119_cluster64,2
119,S119_cluster65,4
119,S119_cluster66,2
119,S119_cluster67,2
119,S119_cluster68,6
119,S119_cluster69,6
119,S119_cluster7,2
119,S119_cluster70,2
119,S119_cluster71,2
119,S119_cluster72,3
119,S119_cluster73,2
119,S119_cluster74,3
119,S119_cluster75,3
119,S119_cluster76,2
119,S119_cluster77,3
119,S119_cluster78,2
119,S119_cluster79,2
119,S119_cluster8,2
119,S119_cluster80,5
119,S119_cluster81,2
119,S119_cluster82,2
119,S119_cluster83,2
119,S119_cluster84,2
119,S119_cluster85,2
119,S119_cluster86,2
119,S119_cluster87,2
119,S119_cluster88,2
119,S119_cluster89,3
119,S119_cluster9,2
119,S119_cluster90,4
119,S119_cluster91,2
119,S119_cluster92,2
119,S119_cluster93,2
119,S119_cluster94,2
119,S119_cluster95,2
119,S119_cluster96,4
119,S119_cluster97,2
119,S119_cluster98,4
119,S119_cluster99,2
119,noise,442
120,S120_cluster0,18
120,S120_cluster1,5
120,S120_cluster10,8
120,S120_cluster100,2
120,S120_cluster101,3
120,S120_cluster102,2
120,S120_cluster103,2
120,S120_cluster104,2
120,S120_cluster105,2
120,S120_cluster106,2
120,S120_cluster107,2
120,S120_cluster108,2
120,S120_cluster109,2
120,S120_cluster11,2
120,S120_cluster110,2
120,S120_cluster111,2
120,S120_cluster112,2
120,S120_cluster113,2
120,S120_cluster114,2
120,S120_cluster115,2
120,S120_cluster116,2
120,S120_cluster117,12
120,S120_cluster118,12
120,S120_cluster119,2
120,S120_cluster12,2
120,S120_cluster120,2
120,S120_cluster121,2
120,S120_cluster122,2
120,S120_cluster123,2
120,S120_cluster124,4
120,S120_cluster125,4
120,S120_cluster126,3
120,S120_cluster127,4
120,S120_cluster128,2
120,S120_cluster129,2
120,S120_cluster13,2
120,S120_cluster130,2
120,S120_cluster131,2
120,S120_cluster132,2
120,S120_cluster133,2
120,S120_cluster134,4
120,S120_cluster135,2
120,S120_cluster136,2
120,S120_cluster137,2
120,S120_cluster138,2
120,S120_cluster139,2
120,S120_cluster14,3
120,S120_cluster140,2
120,S120_cluster141,3
120,S120_cluster142,2
120,S120_cluster143,2
120,S120_cluster144,2
120,S120_cluster145,2
120,S120_cluster146,2
120,S120_cluster15,2
120,S120_cluster16,3
120,S120_cluster17,3
120,S120_cluster18,2
120,S120_cluster19,2
120,S120_cluster2,20
120,S120_cluster20,3
120,S120_cluster21,3
120,S120_cluster22,2
120,S120_cluster23,2
120,S120_cluster24,2
120,S120_cluster25,2
120,S120_cluster26,2
120,S120_cluster27,2
120,S120_cluster28,7
120,S120_cluster29,2
120,S120_cluster3,6
120,S120_cluster30,2
120,S120_cluster31,2
120,S120_cluster32,2
120,S120_cluster33,2
120,S120_cluster34,2
120,S120_cluster35,2
120,S120_cluster36,12
120,S120_cluster37,2
120,S120_cluster38,2
120,S120_cluster39,2
120,S120_cluster4,3
120,S120_cluster40,2
120,S120_cluster41,2
120,S120_cluster42,2
120,S120_cluster43,2
120,S120_cluster44,3
120,S120_cluster45,2
120,S120_cluster46,2
120,S120_cluster47,2
120,S120_cluster48,2
120,S120_cluster49,2
120,S120_cluster5,4
120,S120_cluster50,2
120,S120_cluster51,2
120,S120_cluster52,2
120,S120_cluster53,2
120,S120_cluster54,2
120,S120_cluster55,2
120,S120_cluster56,2
120,S120_cluster57,2
120,S120_cluster58,2
120,S120_cluster59,2
120,S120_cluster6,2
120,S120_cluster60,3
120,S120_cluster61,2
120,S120_cluster62,7
120,S120_cluster63,4
120,S120_cluster64,2
120,S120_cluster65,3
120,S120_cluster66,2
120,S120_cluster67,2
120,S120_cluster68,2
120,S120_cluster69,2
120,S120_cluster7,2
120,S120_cluster70,3
120,S120_cluster71,2
120,S120_cluster72,2
120,S120_cluster73,2
120,S120_cluster74,2
120,S120_cluster75,2
120,S120_cluster76,2
120,S120_cluster77,2
120,S120_cluster78,3
120,S120_cluster79,2
120,S120_cluster8,2
120,S120_cluster80,9
120,S120_cluster81,3
120,S120_cluster82,2
120,S120_cluster83,6
120,S120_cluster84,2
120,S120_cluster85,8
120,S120_cluster86,2
120,S120_cluster87,2
120,S120_cluster88,2
120,S120_cluster89,2
120,S120_cluster9,5
120,S120_cluster90,2
120,S120_cluster91,2
120,S120_cluster92,3
120,S120_cluster93,3
120,S120_cluster94,7
120,S120_cluster95,2
120,S120_cluster96,2
120,S120_cluster97,3
120,S120_cluster98,3
120,S120_cluster99,3
120,noise,562
121,S121_cluster0,2
121,S121_cluster1,5
121,S121_cluster10,2
121,S121_cluster100,2
121,S121_cluster101,3
121,S121_cluster102,2
121,S121_cluster103,2
121,S121_cluster104,2
121,S121_cluster105,2
121,S121_cluster106,4
121,S121_cluster107,2
121,S121_cluster108,2
121,S121_cluster109,2
121,S121_cluster11,2
121,S121_cluster110,2
121,S121_cluster111,2
121,S121_cluster12,2
121,S121_cluster13,2
121,S121_cluster14,2
121,S121_cluster15,2
121,S121_cluster16,2
121,S121_cluster17,18
121,S121_cluster18,2
121,S121_cluster19,10
121,S121_cluster2,12
121,S121_cluster20,2
121,S121_cluster21,5
121,S121_cluster22,12
121,S121_cluster23,8
121,S121_cluster24,8
121,S121_cluster25,7
121,S121_cluster26,3
121,S121_cluster27,3
121,S121_cluster28,7
121,S121_cluster29,10
121,S121_cluster3,6
121,S121_cluster30,17
121,S121_cluster31,4
121,S121_cluster32,2
121,S121_cluster33,5
121,S121_cluster34,7
121,S121_cluster35,2
121,S121_cluster36,103
121,S121_cluster37,4
121,S121_cluster38,6
121,S121_cluster39,8
121,S121_cluster4,2
121,S121_cluster40,3
121,S121_cluster41,2
121,S121_cluster42,2
121,S121_cluster43,2
121,S121_cluster44,2
121,S121_cluster45,2
121,S121_cluster46,2
121,S121_cluster47,3
121,S121_cluster48,2
121,S121_cluster49,5
121,S121_cluster5,2
121,S121_cluster50,2
121,S121_cluster51,2
121,S121_cluster52,4
121,S121_cluster53,2
121,S121_cluster54,4
121,S121_cluster55,6
121,S121_cluster56,2
121,S121_cluster57,2
121,S121_cluster58,2
121,S121_cluster59,2
121,S121_cluster6,5
121,S121_cluster60,2
121,S121_cluster61,2
121,S121_cluster62,4
121,S121_cluster63,2
121,S121_cluster64,2
121,S121_cluster65,4
121,S121_cluster66,2
121,S121_cluster67,2
121,S121_cluster68,2
121,S121_cluster69,2
121,S121_cluster7,2
121,S121_cluster70,3
121,S121_cluster71,2
121,S121_cluster72,2
121,S121_cluster73,2
121,S121_cluster74,2
121,S121_cluster75,2
121,S121_cluster76,2
121,S121_cluster77,2
121,S121_cluster78,2
121,S121_cluster79,2
121,S121_cluster8,2
121,S121_cluster80,2
121,S121_cluster81,2
121,S121_cluster82,2
121,S121_cluster83,2
121,S121_cluster84,2
121,S121_cluster85,2
121,S121_cluster86,4
121,S121_cluster87,2
121,S121_cluster88,2
121,S121_cluster89,2
121,S121_cluster9,2
121,S121_cluster90,2
121,S121_cluster91,4
121,S121_cluster92,2
121,S121_cluster93,2
121,S121_cluster94,2
121,S121_cluster95,2
121,S121_cluster96,2
121,S121_cluster97,2
121,S121_cluster98,2
121,S121_cluster99,2
121,noise,524
122,S122_cluster0,4
122,S122_cluster1,6
122,S122_cluster10,2
122,S122_cluster100,2
122,S122_cluster101,3
122,S122_cluster102,3
122,S122_cluster103,2
122,S122_cluster104,2
122,S122_cluster105,2
122,S122_cluster106,4
122,S122_cluster107,4
122,S122_cluster108,3
122,S122_cluster109,2
122,S122_cluster11,2
122,S122_cluster110,2
122,S122_cluster111,2
122,S122_cluster112,2
122,S122_cluster113,2
122,S122_cluster114,10
122,S122_cluster115,2
122,S122_cluster116,3
122,S122_cluster117,2
122,S122_cluster118,2
122,S122_cluster119,2
122,S122_cluster12,2
122,S122_cluster120,2
122,S122_cluster121,2
122,S122_cluster122,2
122,S122_cluster123,2
122,S122_cluster124,4
122,S122_cluster125,4
122,S122_cluster126,2
122,S122_cluster127,2
122,S122_cluster128,2
122,S122_cluster129,2
122,S122_cluster13,2
122,S122_cluster130,2
122,S122_cluster131,6
122,S122_cluster132,2
122,S122_cluster133,2
122,S122_cluster134,2
122,S122_cluster135,2
122,S122_cluster136,2
122,S122_cluster137,2
122,S122_cluster138,2
122,S122_cluster139,2
122,S122_cluster14,3
122,S122_cluster140,2
122,S122_cluster141,2
122,S122_cluster142,2
122,S122_cluster143,2
122,S122_cluster144,2
122,S122_cluster145,4
122,S122_cluster146,2
122,S122_cluster147,2
122,S122_cluster15,3
122,S122_cluster16,2
122,S122_cluster17,2
122,S122_cluster18,4
122,S122_cluster19,4
122,S122_cluster2,2
122,S122_cluster20,7
122,S122_cluster21,4
122,S122_cluster22,4
122,S122_cluster23,72
122,S122_cluster24,2
122,S122_cluster25,21
122,S122_cluster26,2
122,S122_cluster27,2
122,S122_cluster28,2
122,S122_cluster29,2
122,S122_cluster3,2
122,S122_cluster30,2
122,S122_cluster31,2
122,S122_cluster32,2
122,S122_cluster33,2
122,S122_cluster34,3
122,S122_cluster35,2
122,S122_cluster36,2
122,S122_cluster37,2
122,S122_cluster38,2
122,S122_cluster39,3
122,S122_cluster4,2
122,S122_cluster40,2
122,S122_cluster41,7
122,S122_cluster42,11
122,S122_cluster43,4
122,S122_cluster44,2
122,S122_cluster45,2
122,S122_cluster46,2
122,S122_cluster47,2
122,S122_cluster48,2
122,S122_cluster49,2
122,S122_cluster5,5
122,S122_cluster50,2
122,S122_cluster51,2
122,S122_cluster52,2
122,S122_cluster53,2
122,S122_cluster54,2
122,S122_cluster55,2
122,S122_cluster56,4
122,S122_cluster57,2
122,S122_cluster58,2
122,S122_cluster59,2
122,S122_cluster6,2
122,S122_cluster60,2
122,S122_cluster61,4
122,S122_cluster62,3
122,S122_cluster63,9
122,S122_cluster64,9
122,S122_cluster65,2
122,S122_cluster66,2
122,S122_cluster67,2
122,S122_cluster68,2
122,S122_cluster69,3
122,S122_cluster7,2
122,S122_cluster70,2
122,S122_cluster71,2
122,S122_cluster72,2
122,S122_cluster73,2
122,S122_cluster74,5
122,S122_cluster75,2
122,S122_cluster76,2
122,S122_cluster77,3
122,S122_cluster78,6
122,S122_cluster79,3
122,S122_cluster8,2
122,S122_cluster80,2
122,S122_cluster81,2
122,S122_cluster82,2
122,S122_cluster83,2
122,S122_cluster84,2
122,S122_cluster85,2
122,S122_cluster86,4
122,S122_cluster87,3
122,S122_cluster88,2
122,S122_cluster89,2
122,S122_cluster9,10
122,S122_cluster90,2
122,S122_cluster91,2
122,S122_cluster92,3
122,S122_cluster93,2
122,S122_cluster94,9
122,S122_cluster95,2
122,S122_cluster96,2
122,S122_cluster97,2
122,S122_cluster98,3
122,S122_cluster99,3
122,noise,497
123,S123_cluster0,4
123,S123_cluster1,2
123,S123_cluster10,3
123,S123_cluster100,2
123,S123_cluster101,2
123,S123_cluster102,3
123,S123_cluster103,2
123,S123_cluster104,4
123,S123_cluster105,2
123,S123_cluster106,2
123,S123_cluster107,2
123,S123_cluster108,19
123,S123_cluster109,2
123,S123_cluster11,7
123,S123_cluster110,8
123,S123_cluster111,3
123,S123_cluster112,3
123,S123_cluster113,8
123,S123_cluster114,7
123,S123_cluster115,2
123,S123_cluster116,62
123,S123_cluster117,6
123,S123_cluster118,2
123,S123_cluster119,4
123,S123_cluster12,2
123,S123_cluster120,2
123,S123_cluster121,2
123,S123_cluster122,2
123,S123_cluster123,2
123,S123_cluster124,2
123,S123_cluster125,6
123,S123_cluster126,3
123,S123_cluster127,2
123,S123_cluster128,2
123,S123_cluster129,8
123,S123_cluster13,2
123,S123_cluster130,2
123,S123_cluster131,2
123,S123_cluster132,10
123,S123_cluster133,6
123,S123_cluster134,2
123,S123_cluster135,2
123,S123_cluster136,2
123,S123_cluster137,2
123,S123_cluster138,2
123,S123_cluster139,2
123,S123_cluster14,11
123,S123_cluster140,2
123,S123_cluster15,2
123,S123_cluster16,2
123,S123_cluster17,2
123,S123_cluster18,2
123,S123_cluster19,4
123,S123_cluster2,4
123,S123_cluster20,2
123,S123_cluster21,2
123,S123_cluster22,2
123,S123_cluster23,2
123,S123_cluster24,4
123,S123_cluster25,4
123,S123_cluster26,2
123,S123_cluster27,2
123,S123_cluster28,2
123,S123_cluster29,16
123,S123_cluster3,2
123,S123_cluster30,16
123,S123_cluster31,2
123,S123_cluster32,2
123,S123_cluster33,2
123,S123_cluster34,2
123,S123_cluster35,2
123,S123_cluster36,2
123,S123_cluster37,5
123,S123_cluster38,2
123,S123_cluster39,2
123,S123_cluster4,2
123,S123_cluster40,2
123,S123_cluster41,2
123,S123_cluster42,2
123,S123_cluster43,2
123,S123_cluster44,2
123,S123_cluster45,2
123,S123_cluster46,2
123,S123_cluster47,3
123,S123_cluster48,2
123,S123_cluster49,2
123,S123_cluster5,11
123,S123_cluster50,2
123,S123_cluster51,2
123,S123_cluster52,2
123,S123_cluster53,7
123,S123_cluster54,2
123,S123_cluster55,2
123,S123_cluster56,2
123,S123_cluster57,2
123,S123_cluster58,2
123,S123_cluster59,2
123,S123_cluster6,2
123,S123_cluster60,2
123,S123_cluster61,2
123,S123_cluster62,2
123,S123_cluster63,2
123,S123_cluster64,2
123,S123_cluster65,12
123,S123_cluster66,10
123,S123_cluster67,2
123,S123_cluster68,2
123,S123_cluster69,2
123,S123_cluster7,2
123,S123_cluster70,2
123,S123_cluster71,2
123,S123_cluster72,2
123,S123_cluster73,2
123,S123_cluster74,3
123,S123_cluster75,2
123,S123_cluster76,2
123,S123_cluster77,2
123,S123_cluster78,2
123,S123_cluster79,2
123,S123_cluster8,2
123,S123_cluster80,2
123,S123_cluster81,2
123,S123_cluster82,2
123,S123_cluster83,2
123,S123_cluster84,2
123,S123_cluster85,2
123,S123_cluster86,2
123,S123_cluster87,2
123,S123_cluster88,2
123,S123_cluster89,2
123,S123_cluster9,2
123,S123_cluster90,2
123,S123_cluster91,3
123,S123_cluster92,3
123,S123_cluster93,2
123,S123_cluster94,3
123,S123_cluster95,2
123,S123_cluster96,2
123,S123_cluster97,2
123,S123_cluster98,2
123,S123_cluster99,3
123,noise,496
124,S124_cluster0,2
124,S124_cluster1,2
124,S124_cluster10,5
124,S124_cluster100,2
124,S124_cluster101,3
124,S124_cluster102,2
124,S124_cluster103,2
124,S124_cluster104,2
124,S124_cluster105,2
124,S124_cluster106,2
124,S124_cluster107,2
124,S124_cluster108,2
124,S124_cluster109,2
124,S124_cluster11,6
124,S124_cluster110,2
124,S124_cluster111,5
124,S124_cluster112,2
124,S124_cluster113,2
124,S124_cluster114,3
124,S124_cluster115,2
124,S124_cluster116,2
124,S124_cluster117,2
124,S124_cluster118,2
124,S124_cluster119,2
124,S124_cluster12,2
124,S124_cluster120,2
124,S124_cluster121,2
124,S124_cluster122,7
124,S124_cluster123,2
124,S124_cluster124,3
124,S124_cluster125,2
124,S124_cluster126,2
124,S124_cluster127,2
124,S124_cluster128,2
124,S124_cluster129,2
124,S124_cluster13,2
124,S124_cluster130,9
124,S124_cluster131,3
124,S124_cluster132,2
124,S124_cluster133,3
124,S124_cluster134,2
124,S124_cluster135,2
124,S124_cluster136,3
124,S124_cluster137,2
124,S124_cluster138,2
124,S124_cluster139,3
124,S124_cluster14,2
124,S124_cluster140,4
124,S124_cluster141,2
124,S124_cluster142,2
124,S124_cluster143,2
124,S124_cluster144,2
124,S124_cluster145,2
124,S124_cluster146,2
124,S124_cluster147,2
124,S124_cluster148,2
124,S124_cluster15,2
124,S124_cluster16,2
124,S124_cluster17,2
124,S124_cluster18,2
124,S124_cluster19,2
124,S124_cluster2,13
124,S124_cluster20,2
124,S124_cluster21,2
124,S124_cluster22,3
124,S124_cluster23,2
124,S124_cluster24,3
124,S124_cluster25,2
124,S124_cluster26,5
124,S124_cluster27,2
124,S124_cluster28,2
124,S124_cluster29,27
124,S124_cluster3,17
124,S124_cluster30,2
124,S124_cluster31,2
124,S124_cluster32,4
124,S124_cluster33,2
124,S124_cluster34,5
124,S124_cluster35,2
124,S124_cluster36,2
124,S124_cluster37,2
124,S124_cluster38,2
124,S124_cluster39,3
124,S124_cluster4,2
124,S124_cluster40,2
124,S124_cluster41,2
124,S124_cluster42,2
124,S124_cluster43,2
124,S124_cluster44,2
124,S124_cluster45,2
124,S124_cluster46,2
124,S124_cluster47,2
124,S124_cluster48,7
124,S124_cluster49,2
124,S124_cluster5,2
124,S124_cluster50,6
124,S124_cluster51,2
124,S124_cluster52,4
124,S124_cluster53,2
124,S124_cluster54,2
124,S124_cluster55,2
124,S124_cluster56,2
124,S124_cluster57,2
124,S124_cluster58,2
124,S124_cluster59,2
124,S124_cluster6,3
124,S124_cluster60,3
124,S124_cluster61,2
124,S124_cluster62,2
124,S124_cluster63,20
124,S124_cluster64,2
124,S124_cluster65,2
124,S124_cluster66,2
124,S124_cluster67,3
124,S124_cluster68,3
124,S124_cluster69,2
124,S124_cluster7,15
124,S124_cluster70,2
124,S124_cluster71,2
124,S124_cluster72,2
124,S124_cluster73,2
124,S124_cluster74,2
124,S124_cluster75,2
124,S124_cluster76,2
124,S124_cluster77,3
124,S124_cluster78,3
124,S124_cluster79,2
124,S124_cluster8,11
124,S124_cluster80,4
124,S124_cluster81,2
124,S124_cluster82,4
124,S124_cluster83,2
124,S124_cluster84,2
124,S124_cluster85,2
124,S124_cluster86,2
124,S124_cluster87,3
124,S124_cluster88,22
124,S124_cluster89,2
124,S124_cluster9,5
124,S124_cluster90,5
124,S124_cluster91,11
124,S124_cluster92,5
124,S124_cluster93,2
124,S124_cluster94,2
124,S124_cluster95,2
124,S124_cluster96,3
124,S124_cluster97,2
124,S124_cluster98,2
124,S124_cluster99,2
124,noise,508
125,S125_cluster0,2
125,S125_cluster1,3
125,S125_cluster10,4
125,S125_cluster100,2
125,S125_cluster101,2
125,S125_cluster102,7
125,S125_cluster103,2
125,S125_cluster104,3
125,S125_cluster105,3
125,S125_cluster106,8
125,S125_cluster107,8
125,S125_cluster108,5
125,S125_cluster109,3
125,S125_cluster11,3
125,S125_cluster110,2
125,S125_cluster111,2
125,S125_cluster112,2
125,S125_cluster12,8
125,S125_cluster13,2
125,S125_cluster14,2
125,S125_cluster15,2
125,S125_cluster16,2
125,S125_cluster17,2
125,S125_cluster18,4
125,S125_cluster19,2
125,S125_cluster2,3
125,S125_cluster20,3
125,S125_cluster21,2
125,S125_cluster22,2
125,S125_cluster23,2
125,S125_cluster24,2
125,S125_cluster25,2
125,S125_cluster26,2
125,S125_cluster27,2
125,S125_cluster28,2
125,S125_cluster29,2
125,S125_cluster3,100
125,S125_cluster30,19
125,S125_cluster31,2
125,S125_cluster32,2
125,S125_cluster33,2
125,S125_cluster34,2
125,S125_cluster35,2
125,S125_cluster36,3
125,S125_cluster37,27
125,S125_cluster38,17
125,S125_cluster39,27
125,S125_cluster4,14
125,S125_cluster40,12
125,S125_cluster41,3
125,S125_cluster42,2
125,S125_cluster43,2
125,S125_cluster44,3
125,S125_cluster45,2
125,S125_cluster46,5
125,S125_cluster47,5
125,S125_cluster48,2
125,S125_cluster49,2
125,S125_cluster5,2
125,S125_cluster50,2
125,S125_cluster51,2
125,S125_cluster52,2
125,S125_cluster53,3
125,S125_cluster54,4
125,S125_cluster55,2
125,S125_cluster56,2
125,S125_cluster57,2
125,S125_cluster58,2
125,S125_cluster59,2
125,S125_cluster6,2
125,S125_cluster60,2
125,S125_cluster61,2
125,S125_cluster62,2
125,S125_cluster63,4
125,S125_cluster64,2
125,S125_cluster65,2
125,S125_cluster66,2
125,S125_cluster67,4
125,S125_cluster68,2
125,S125_cluster69,2
125,S125_cluster7,18
125,S125_cluster70,2
125,S125_cluster71,2
125,S125_cluster72,2
125,S125_cluster73,4
125,S125_cluster74,2
125,S125_cluster75,2
125,S125_cluster76,2
125,S125_cluster77,2
125,S125_cluster78,2
125,S125_cluster79,4
125,S125_cluster8,4
125,S125_cluster80,2
